ID_Transaccion,Fecha,ID_Cliente,Nombre_Cliente,Categoria_Producto,Producto,Cantidad,Precio_Unitario,Descuento_Porcentaje,Total_Bruto,Total_Neto,Metodo_Pago,Region,Estado_Envio,Valoracion_Cliente,Tiempo_Entrega_Dias
TXN007627,2025-06-05,CLT3864,Francisco Díaz,Ropa,Pantalón,5,60.57,0,302.85,302.85,Transferencia,Sevilla,Entregado,5.0,14.0
TXN007628,2025-06-05,CLT1317,Juan García,Juguetes,Juego Mesa,2,52.56,0,105.12,105.12,Tarjeta Crédito,Sevilla,En Tránsito,3.0,1.0
TXN007629,2025-06-05,CLT2538,Francisco Díaz,Electrónica,Smartwatch,4,425.4,0,1701.6,1701.6,Tarjeta Crédito,Barcelona,Cancelado,3.0,
TXN007630,2025-06-05,CLT1521,María López,Hogar,Espejo,1,144.01,0,144.01,144.01,Tarjeta Crédito,Sevilla,En Tránsito,3.0,1.0
TXN007631,2025-06-05,CLT4100,Manuel Álvarez,Electrónica,Cámara,4,367.06,0,1468.24,1468.24,Tarjeta Crédito,Barcelona,Entregado,3.0,15.0
TXN007632,2025-06-05,CLT1055,Dolores Jiménez,Libros,Libro Cocina,2,9.96,10,19.92,17.93,Transferencia,Madrid,Entregado,3.0,14.0
TXN007633,2025-06-05,CLT1663,Antonio Moreno,Hogar,Cojín,2,53.16,10,106.32,95.69,PayPal,Barcelona,Entregado,3.0,2.0
TXN007634,2025-06-05,CLT3129,Laura Fernández,Hogar,Espejo,5,135.51,10,677.55,609.79,Tarjeta Débito,Madrid,Entregado,,7.0
TXN007635,2025-06-06,CLT4064,Isabel Gómez,Ropa,Jersey,3,55.82,10,167.46,150.71,Tarjeta Débito,Barcelona,Entregado,4.0,2.0
TXN007636,2025-06-06,CLT1497,María López,Deportes,Esterilla Yoga,3,232.59,0,697.77,697.77,PayPal,Barcelona,Entregado,4.0,11.0
TXN007637,2025-06-06,CLT1680,Carlos Martínez,Deportes,Raqueta Tenis,2,253.87,0,507.74,507.74,Tarjeta Crédito,Valencia,Entregado,5.0,5.0
TXN007638,2025-06-06,CLT1808,Carmen Ruiz,Juguetes,Muñeca,5,77.98,0,389.9,389.9,Tarjeta Crédito,Barcelona,Entregado,3.0,7.0
TXN007639,2025-06-06,CLT2792,Juan García,Deportes,Esterilla Yoga,5,34.04,15,170.2,144.67,PayPal,Sevilla,Entregado,4.0,1.0
TXN007640,2025-06-06,CLT4562,Pilar Romero,Deportes,Pesas,1,227.31,10,227.31,204.58,Tarjeta Crédito,Valencia,Entregado,3.0,12.0
TXN007641,2025-06-06,CLT4980,Dolores Jiménez,Electrónica,Tablet,3,465.78,0,1397.34,1397.34,Tarjeta Crédito,Bilbao,En Tránsito,2.0,5.0
TXN007642,2025-06-06,CLT1465,María López,Libros,Guía Viaje,2,8.31,0,16.62,16.62,Tarjeta Crédito,Madrid,Entregado,,10.0
TXN007643,2025-06-06,CLT1159,Laura Fernández,Ropa,Jersey,4,65.36,20,261.44,209.15,Tarjeta Débito,Sevilla,Entregado,5.0,12.0
TXN007644,2025-06-06,CLT4627,Dolores Jiménez,Electrónica,Cámara,3,492.06,5,1476.18,1402.37,Tarjeta Débito,Sevilla,Entregado,5.0,12.0
TXN007645,2025-06-07,CLT2737,Juan García,Juguetes,Coche RC,1,59.71,15,59.71,50.75,Tarjeta Crédito,Málaga,Entregado,5.0,3.0
TXN007646,2025-06-07,CLT3028,Isabel Gómez,Libros,Biografía,5,34.96,0,174.8,174.8,Tarjeta Débito,Barcelona,Entregado,3.0,1.0
TXN007647,2025-06-07,CLT1699,María López,Hogar,Lámpara,2,18.22,0,36.44,36.44,PayPal,Barcelona,Entregado,5.0,2.0
TXN007648,2025-06-07,CLT3564,Ana Rodríguez,Libros,Biografía,3,9.74,15,29.22,24.84,Transferencia,Madrid,En Tránsito,5.0,13.0
TXN007649,2025-06-07,CLT4289,Francisco Díaz,Electrónica,Smartwatch,4,698.63,10,2794.52,2515.07,Tarjeta Débito,Barcelona,Entregado,,2.0
TXN007650,2025-06-07,CLT3148,Juan García,Electrónica,Auriculares,1,310.66,10,310.66,279.59,PayPal,Valencia,Entregado,4.0,9.0
TXN007651,2025-06-07,CLT2995,Miguel Torres,Electrónica,Smartwatch,1,376.4,5,376.4,357.58,PayPal,Bilbao,En Tránsito,4.0,13.0
TXN007652,2025-06-07,CLT1572,Isabel Gómez,Juguetes,Muñeca,3,58.67,5,176.01,167.21,Tarjeta Crédito,Barcelona,Entregado,4.0,10.0
TXN007653,2025-06-07,CLT4067,María López,Juguetes,Coche RC,4,55.09,10,220.36,198.32,Tarjeta Crédito,Madrid,Entregado,4.0,8.0
TXN007654,2025-06-07,CLT4580,Ana Rodríguez,Libros,Comic,1,15.13,0,15.13,15.13,Tarjeta Débito,Barcelona,Pendiente,5.0,
TXN007655,2025-06-07,CLT3240,Juan García,Deportes,Balón Fútbol,2,190.81,0,381.62,381.62,Tarjeta Crédito,Madrid,Entregado,3.0,10.0
TXN007656,2025-06-07,CLT2712,Isabel Gómez,Ropa,Vestido,1,105.7,15,105.7,89.84,Tarjeta Crédito,Málaga,Entregado,4.0,15.0
TXN007657,2025-06-07,CLT2635,Dolores Jiménez,Electrónica,Laptop,4,185.86,0,743.44,743.44,Tarjeta Débito,Bilbao,En Tránsito,5.0,6.0
TXN007658,2025-06-07,CLT1037,Ana Rodríguez,Hogar,Sartén,5,93.87,5,469.35,445.88,Tarjeta Crédito,Barcelona,Entregado,3.0,1.0
TXN007659,2025-06-08,CLT2215,Laura Fernández,Ropa,Camiseta,5,16.05,10,80.25,72.23,Tarjeta Crédito,Madrid,Entregado,4.0,14.0
TXN007660,2025-06-08,CLT1481,María López,Libros,Comic,3,14.27,25,42.81,32.11,Tarjeta Débito,Bilbao,Entregado,,5.0
TXN007661,2025-06-08,CLT2783,Juan García,Electrónica,Smartwatch,4,676.3,5,2705.2,2569.94,Tarjeta Débito,Madrid,Entregado,5.0,3.0
TXN007662,2025-06-08,CLT2205,Pilar Romero,Hogar,Espejo,1,138.71,5,138.71,131.77,PayPal,Valencia,Entregado,5.0,8.0
TXN007663,2025-06-08,CLT3948,Pilar Romero,Electrónica,Cámara,1,619.84,15,619.84,526.86,Tarjeta Débito,Bilbao,Entregado,5.0,1.0
TXN007664,2025-06-08,CLT4776,Pedro Sánchez,Electrónica,Smartwatch,5,295.53,15,1477.65,1256.0,Tarjeta Débito,Valencia,En Tránsito,1.0,5.0
TXN007665,2025-06-08,CLT4605,Laura Fernández,Hogar,Cortinas,5,33.16,10,165.8,149.22,Tarjeta Crédito,Madrid,En Tránsito,1.0,9.0
TXN007666,2025-06-08,CLT3771,Francisco Díaz,Ropa,Pantalón,2,39.65,5,79.3,75.33,Tarjeta Crédito,Madrid,Entregado,3.0,11.0
TXN007667,2025-06-08,CLT2110,Pedro Sánchez,Deportes,Cuerda Saltar,5,120.91,0,604.55,604.55,Tarjeta Crédito,Málaga,Entregado,4.0,6.0
TXN007668,2025-06-08,CLT3140,Isabel Gómez,Deportes,Pesas,2,75.58,10,151.16,136.04,PayPal,Madrid,Entregado,5.0,5.0
TXN007669,2025-06-08,CLT2320,Pedro Sánchez,Libros,Biografía,1,22.53,15,22.53,19.15,Tarjeta Débito,Barcelona,En Tránsito,3.0,3.0
TXN007670,2025-06-08,CLT3519,Ana Rodríguez,Deportes,Balón Fútbol,2,87.49,15,174.98,148.73,PayPal,Sevilla,Entregado,2.0,11.0
TXN007671,2025-06-08,CLT4643,Manuel Álvarez,Ropa,Camiseta,2,27.3,0,54.6,54.6,Tarjeta Débito,Bilbao,Entregado,5.0,6.0
TXN007672,2025-06-08,CLT2522,Miguel Torres,Juguetes,LEGO,3,70.32,5,210.96,200.41,Tarjeta Crédito,Valencia,Entregado,4.0,8.0
TXN007673,2025-06-08,CLT3309,Carlos Martínez,Electrónica,Auriculares,5,501.52,5,2507.6,2382.22,Tarjeta Débito,Madrid,Entregado,,13.0
TXN007674,2025-06-08,CLT3663,María López,Electrónica,Smartphone,2,554.15,20,1108.3,886.64,Tarjeta Crédito,Valencia,Entregado,4.0,6.0
TXN007675,2025-06-08,CLT1679,Dolores Jiménez,Deportes,Balón Fútbol,1,79.0,10,79.0,71.1,Tarjeta Crédito,Barcelona,Entregado,5.0,9.0
TXN007676,2025-06-08,CLT1579,Ana Rodríguez,Libros,Biografía,4,34.53,5,138.12,131.21,Tarjeta Débito,Barcelona,Entregado,5.0,13.0
TXN007677,2025-06-08,CLT2188,Juan García,Electrónica,Laptop,2,167.82,0,335.64,335.64,Transferencia,Bilbao,Entregado,5.0,15.0
TXN007678,2025-06-08,CLT3143,Juan García,Libros,Ensayo,5,20.7,5,103.5,98.32,PayPal,Madrid,Pendiente,4.0,
TXN007679,2025-06-09,CLT3805,Carmen Ruiz,Deportes,Balón Fútbol,3,161.19,0,483.57,483.57,Transferencia,Madrid,Entregado,3.0,4.0
TXN007680,2025-06-09,CLT1837,Miguel Torres,Electrónica,Smartwatch,1,421.23,15,421.23,358.05,Tarjeta Crédito,Barcelona,Entregado,4.0,2.0
TXN007681,2025-06-09,CLT4288,Carlos Martínez,Electrónica,Auriculares,3,289.71,15,869.13,738.76,Tarjeta Crédito,Valencia,Entregado,5.0,3.0
TXN007682,2025-06-09,CLT3514,Laura Fernández,Libros,Biografía,4,12.04,5,48.16,45.75,Tarjeta Crédito,Sevilla,Entregado,4.0,12.0
TXN007683,2025-06-09,CLT4899,Francisco Díaz,Juguetes,Muñeca,2,22.01,5,44.02,41.82,Tarjeta Crédito,Sevilla,Entregado,5.0,4.0
TXN007684,2025-06-09,CLT3926,Pilar Romero,Deportes,Pesas,2,215.63,15,431.26,366.57,Tarjeta Crédito,Sevilla,Entregado,1.0,2.0
TXN007685,2025-06-09,CLT2520,Francisco Díaz,Juguetes,LEGO,5,25.91,0,129.55,129.55,Tarjeta Débito,Valencia,Pendiente,4.0,
TXN007686,2025-06-09,CLT3127,Antonio Moreno,Libros,Biografía,2,29.54,0,59.08,59.08,Tarjeta Débito,Sevilla,Entregado,4.0,8.0
TXN007687,2025-06-09,CLT3476,Laura Fernández,Hogar,Alfombra,1,134.02,20,134.02,107.22,Transferencia,Barcelona,Entregado,5.0,6.0
TXN007688,2025-06-09,CLT2029,Isabel Gómez,Deportes,Esterilla Yoga,4,66.42,15,265.68,225.83,Transferencia,Barcelona,Entregado,5.0,1.0
TXN007689,2025-06-09,CLT2933,Miguel Torres,Hogar,Espejo,3,37.62,15,112.86,95.93,Tarjeta Crédito,Valencia,Entregado,4.0,4.0
TXN007690,2025-06-09,CLT2895,Dolores Jiménez,Ropa,Vestido,4,17.0,0,68.0,68.0,PayPal,Madrid,Entregado,5.0,7.0
TXN007691,2025-06-09,CLT1862,Miguel Torres,Hogar,Cortinas,2,46.26,0,92.52,92.52,Tarjeta Débito,Barcelona,En Tránsito,2.0,12.0
TXN007692,2025-06-09,CLT4834,Carmen Ruiz,Deportes,Pesas,3,235.96,0,707.88,707.88,Tarjeta Débito,Barcelona,Entregado,5.0,12.0
TXN007693,2025-06-09,CLT2352,Pedro Sánchez,Electrónica,Smartwatch,5,83.22,0,416.1,416.1,PayPal,Valencia,En Tránsito,3.0,15.0
TXN007694,2025-06-09,CLT4797,Isabel Gómez,Deportes,Pesas,4,238.94,15,955.76,812.4,Tarjeta Crédito,Valencia,Entregado,5.0,3.0
TXN007695,2025-06-10,CLT4058,Juan García,Juguetes,Juego Mesa,3,72.68,0,218.04,218.04,PayPal,Sevilla,En Tránsito,5.0,1.0
TXN007696,2025-06-10,CLT3949,Ana Rodríguez,Libros,Comic,3,31.16,10,93.48,84.13,Tarjeta Débito,Valencia,En Tránsito,4.0,9.0
TXN007697,2025-06-10,CLT4491,María López,Juguetes,Muñeca,3,47.32,0,141.96,141.96,PayPal,Bilbao,Entregado,4.0,3.0
TXN007698,2025-06-10,CLT4800,Francisco Díaz,Electrónica,Tablet,1,601.0,0,601.0,601.0,Transferencia,Barcelona,Entregado,3.0,9.0
TXN007699,2025-06-10,CLT1554,Juan García,Ropa,Chaqueta,4,93.59,25,374.36,280.77,Tarjeta Débito,Valencia,Entregado,4.0,10.0
TXN007700,2025-06-10,CLT1672,Laura Fernández,Deportes,Raqueta Tenis,3,262.84,0,788.52,788.52,Tarjeta Crédito,Madrid,Entregado,,12.0
TXN007701,2025-06-10,CLT3147,Ana Rodríguez,Libros,Comic,4,8.63,0,34.52,34.52,Tarjeta Crédito,Barcelona,Entregado,4.0,7.0
TXN007702,2025-06-10,CLT3928,Antonio Moreno,Juguetes,Muñeca,3,54.84,0,164.52,164.52,Tarjeta Crédito,Bilbao,Entregado,4.0,6.0
TXN007703,2025-06-10,CLT4397,Manuel Álvarez,Ropa,Zapatos,5,114.93,0,574.65,574.65,Tarjeta Crédito,Barcelona,En Tránsito,5.0,12.0
TXN007704,2025-06-10,CLT2940,Pilar Romero,Ropa,Pantalón,5,54.96,5,274.8,261.06,PayPal,Barcelona,Entregado,4.0,9.0
TXN007705,2025-06-10,CLT1040,Manuel Álvarez,Juguetes,Puzzle,5,36.97,0,184.85,184.85,Tarjeta Crédito,Valencia,Entregado,4.0,9.0
TXN007706,2025-06-10,CLT2301,Ana Rodríguez,Electrónica,Laptop,2,669.81,10,1339.62,1205.66,Transferencia,Madrid,Entregado,3.0,3.0
TXN007707,2025-06-10,CLT2705,Carmen Ruiz,Hogar,Espejo,3,30.1,15,90.3,76.76,Tarjeta Débito,Valencia,Entregado,5.0,4.0
TXN007708,2025-06-10,CLT1734,Miguel Torres,Hogar,Cortinas,2,103.02,5,206.04,195.74,Tarjeta Crédito,Barcelona,Cancelado,5.0,
TXN007709,2025-06-10,CLT1615,Carlos Martínez,Ropa,Chaqueta,4,119.33,0,477.32,477.32,Tarjeta Débito,Barcelona,En Tránsito,,6.0
TXN007710,2025-06-10,CLT2927,Pilar Romero,Juguetes,Puzzle,2,16.32,10,32.64,29.38,Tarjeta Débito,Sevilla,Entregado,1.0,6.0
TXN007711,2025-06-10,CLT1274,Manuel Álvarez,Juguetes,Muñeca,4,69.81,0,279.24,279.24,Tarjeta Débito,Sevilla,Entregado,2.0,11.0
TXN007712,2025-06-11,CLT1022,José Navarro,Ropa,Chaqueta,4,93.46,10,373.84,336.46,Tarjeta Débito,Barcelona,Entregado,5.0,13.0
TXN007713,2025-06-11,CLT2277,Isabel Gómez,Electrónica,Laptop,4,676.66,10,2706.64,2435.98,Tarjeta Crédito,Valencia,Entregado,5.0,13.0
TXN007714,2025-06-11,CLT3873,José Navarro,Deportes,Balón Fútbol,2,252.24,0,504.48,504.48,Tarjeta Débito,Sevilla,Entregado,,14.0
TXN007715,2025-06-11,CLT1768,Pedro Sánchez,Electrónica,Tablet,3,752.91,15,2258.73,1919.92,Tarjeta Débito,Sevilla,Entregado,4.0,8.0
TXN007716,2025-06-11,CLT1816,Pilar Romero,Electrónica,Auriculares,2,743.65,20,1487.3,1189.84,PayPal,Madrid,Pendiente,4.0,
TXN007717,2025-06-11,CLT3842,Miguel Torres,Ropa,Chaqueta,3,104.37,15,313.11,266.14,PayPal,Barcelona,Entregado,4.0,9.0
TXN007718,2025-06-11,CLT1384,José Navarro,Ropa,Zapatos,3,88.14,0,264.42,264.42,Tarjeta Crédito,Barcelona,Entregado,3.0,7.0
TXN007719,2025-06-11,CLT3202,Miguel Torres,Electrónica,Laptop,4,602.08,5,2408.32,2287.9,Tarjeta Crédito,Madrid,Pendiente,4.0,
TXN007720,2025-06-11,CLT2878,Miguel Torres,Ropa,Camiseta,2,39.82,20,79.64,63.71,Tarjeta Débito,Madrid,Entregado,1.0,8.0
TXN007721,2025-06-11,CLT2355,Pilar Romero,Libros,Libro Cocina,3,23.87,0,71.61,71.61,Transferencia,Madrid,Entregado,4.0,8.0
TXN007722,2025-06-11,CLT1387,Carlos Martínez,Deportes,Balón Fútbol,5,167.0,15,835.0,709.75,Tarjeta Crédito,Bilbao,Entregado,5.0,14.0
TXN007723,2025-06-11,CLT1250,María López,Hogar,Cortinas,3,145.95,0,437.85,437.85,Tarjeta Crédito,Valencia,Entregado,4.0,6.0
TXN007724,2025-06-12,CLT3559,Laura Fernández,Juguetes,Muñeca,5,46.4,0,232.0,232.0,Tarjeta Crédito,Barcelona,Entregado,3.0,9.0
TXN007725,2025-06-12,CLT2919,Carmen Ruiz,Juguetes,Juego Mesa,2,49.45,15,98.9,84.06,Tarjeta Crédito,Valencia,Entregado,,2.0
TXN007726,2025-06-12,CLT3434,María López,Hogar,Lámpara,2,108.62,15,217.24,184.65,Tarjeta Crédito,Sevilla,Entregado,3.0,11.0
TXN007727,2025-06-12,CLT1640,Francisco Díaz,Juguetes,Muñeca,2,78.94,15,157.88,134.2,Tarjeta Crédito,Barcelona,En Tránsito,4.0,14.0
TXN007728,2025-06-12,CLT1273,Ana Rodríguez,Electrónica,Smartwatch,3,342.76,20,1028.28,822.62,Tarjeta Débito,Barcelona,Entregado,5.0,14.0
TXN007729,2025-06-12,CLT2435,Pilar Romero,Juguetes,Coche RC,1,42.8,0,42.8,42.8,Tarjeta Crédito,Madrid,Entregado,4.0,12.0
TXN007730,2025-06-12,CLT3606,Carlos Martínez,Hogar,Cojín,3,128.31,0,384.93,384.93,Tarjeta Crédito,Valencia,Entregado,5.0,13.0
TXN007731,2025-06-12,CLT3290,Dolores Jiménez,Ropa,Jersey,3,66.11,20,198.33,158.66,Tarjeta Crédito,Barcelona,Entregado,5.0,13.0
TXN007732,2025-06-12,CLT4618,Pilar Romero,Ropa,Chaqueta,4,43.33,0,173.32,173.32,PayPal,Barcelona,Entregado,4.0,5.0
TXN007733,2025-06-12,CLT1925,Isabel Gómez,Hogar,Cojín,4,25.93,10,103.72,93.35,Tarjeta Débito,Barcelona,Entregado,5.0,11.0
TXN007734,2025-06-12,CLT2412,Juan García,Juguetes,Coche RC,3,75.02,5,225.06,213.81,Transferencia,Valencia,Entregado,5.0,3.0
TXN007735,2025-06-12,CLT3575,Juan García,Electrónica,Laptop,5,164.89,0,824.45,824.45,Tarjeta Débito,Valencia,Pendiente,5.0,
TXN007736,2025-06-12,CLT1057,Juan García,Electrónica,Smartwatch,4,773.53,0,3094.12,3094.12,Tarjeta Crédito,Barcelona,Entregado,4.0,11.0
TXN007737,2025-06-12,CLT4800,Pedro Sánchez,Hogar,Lámpara,3,119.89,5,359.67,341.69,Tarjeta Crédito,Madrid,Entregado,4.0,13.0
TXN007738,2025-06-12,CLT1789,Miguel Torres,Ropa,Chaqueta,1,102.27,15,102.27,86.93,Tarjeta Débito,Valencia,En Tránsito,4.0,11.0
TXN007739,2025-06-12,CLT2124,Miguel Torres,Electrónica,Tablet,5,649.99,10,3249.95,2924.96,Tarjeta Débito,Bilbao,Entregado,3.0,3.0
TXN007740,2025-06-12,CLT2164,Miguel Torres,Deportes,Bicicleta,2,178.42,10,356.84,321.16,Tarjeta Débito,Sevilla,Entregado,4.0,12.0
TXN007741,2025-06-12,CLT4361,María López,Deportes,Esterilla Yoga,3,54.17,5,162.51,154.38,PayPal,Málaga,Pendiente,4.0,
TXN007742,2025-06-13,CLT4733,Pedro Sánchez,Deportes,Bicicleta,3,35.93,0,107.79,107.79,Tarjeta Débito,Madrid,Entregado,2.0,2.0
TXN007743,2025-06-13,CLT4555,Laura Fernández,Electrónica,Smartwatch,5,558.33,0,2791.65,2791.65,Tarjeta Crédito,Madrid,Entregado,3.0,7.0
TXN007744,2025-06-13,CLT2745,Antonio Moreno,Electrónica,Smartphone,4,736.87,5,2947.48,2800.11,PayPal,Valencia,Entregado,4.0,7.0
TXN007745,2025-06-13,CLT3393,Carmen Ruiz,Hogar,Alfombra,4,92.97,0,371.88,371.88,Tarjeta Débito,Madrid,Entregado,5.0,11.0
TXN007746,2025-06-13,CLT3987,Juan García,Electrónica,Laptop,4,503.91,0,2015.64,2015.64,Tarjeta Crédito,Madrid,Entregado,3.0,5.0
TXN007747,2025-06-13,CLT2252,Manuel Álvarez,Hogar,Cojín,2,20.39,5,40.78,38.74,Tarjeta Débito,Barcelona,Entregado,4.0,7.0
TXN007748,2025-06-13,CLT2504,María López,Hogar,Cortinas,5,128.85,5,644.25,612.04,Tarjeta Débito,Barcelona,Entregado,4.0,4.0
TXN007749,2025-06-13,CLT3557,Manuel Álvarez,Juguetes,Juego Mesa,5,60.99,0,304.95,304.95,Tarjeta Crédito,Barcelona,Entregado,5.0,10.0
TXN007750,2025-06-13,CLT4141,María López,Libros,Ensayo,4,9.91,5,39.64,37.66,Tarjeta Crédito,Málaga,Pendiente,5.0,
TXN007751,2025-06-13,CLT2651,Juan García,Libros,Ensayo,4,34.31,5,137.24,130.38,Tarjeta Crédito,Madrid,Entregado,,9.0
TXN007752,2025-06-13,CLT4826,Isabel Gómez,Ropa,Jersey,1,54.66,0,54.66,54.66,Tarjeta Crédito,Madrid,Entregado,5.0,5.0
TXN007753,2025-06-13,CLT2043,Carmen Ruiz,Electrónica,Cámara,1,189.16,20,189.16,151.33,Tarjeta Crédito,Madrid,Pendiente,1.0,
TXN007754,2025-06-13,CLT3298,Isabel Gómez,Electrónica,Smartwatch,3,329.94,0,989.82,989.82,Tarjeta Crédito,Bilbao,Entregado,4.0,8.0
TXN007755,2025-06-13,CLT3216,Antonio Moreno,Deportes,Balón Fútbol,3,230.06,15,690.18,586.65,Tarjeta Crédito,Sevilla,Entregado,5.0,4.0
TXN007756,2025-06-13,CLT3627,Isabel Gómez,Deportes,Esterilla Yoga,5,202.26,0,1011.3,1011.3,Tarjeta Crédito,Madrid,Entregado,4.0,11.0
TXN007757,2025-06-14,CLT3700,María López,Ropa,Camiseta,5,52.83,15,264.15,224.53,PayPal,Madrid,Pendiente,4.0,
TXN007758,2025-06-14,CLT1829,José Navarro,Ropa,Zapatos,2,49.97,0,99.94,99.94,Tarjeta Crédito,Sevilla,En Tránsito,5.0,11.0
TXN007759,2025-06-14,CLT1317,Pedro Sánchez,Juguetes,Peluche,2,74.08,15,148.16,125.94,Tarjeta Crédito,Barcelona,Pendiente,4.0,
TXN007760,2025-06-14,CLT3427,Juan García,Libros,Biografía,1,24.92,0,24.92,24.92,Tarjeta Crédito,Málaga,Entregado,,11.0
TXN007761,2025-06-14,CLT1624,Juan García,Ropa,Zapatos,3,55.25,10,165.75,149.18,PayPal,Valencia,Entregado,4.0,5.0
TXN007762,2025-06-14,CLT1421,Dolores Jiménez,Ropa,Camiseta,1,29.72,5,29.72,28.23,Tarjeta Crédito,Madrid,Entregado,5.0,6.0
TXN007763,2025-06-14,CLT3992,Antonio Moreno,Ropa,Pantalón,1,72.45,0,72.45,72.45,Tarjeta Crédito,Bilbao,Pendiente,,
TXN007764,2025-06-14,CLT1886,Pedro Sánchez,Ropa,Zapatos,3,79.52,15,238.56,202.78,Tarjeta Crédito,Barcelona,Entregado,5.0,11.0
TXN007765,2025-06-14,CLT2146,Carmen Ruiz,Hogar,Sartén,2,104.83,0,209.66,209.66,Transferencia,Barcelona,Entregado,4.0,9.0
TXN007766,2025-06-14,CLT1730,Ana Rodríguez,Electrónica,Smartwatch,3,619.77,20,1859.31,1487.45,Tarjeta Débito,Barcelona,Entregado,5.0,9.0
TXN007767,2025-06-14,CLT2076,Francisco Díaz,Electrónica,Auriculares,4,621.9,0,2487.6,2487.6,Tarjeta Crédito,Sevilla,Entregado,5.0,9.0
TXN007768,2025-06-14,CLT3308,Manuel Álvarez,Hogar,Sartén,4,22.85,5,91.4,86.83,Tarjeta Crédito,Madrid,Entregado,4.0,15.0
TXN007769,2025-06-14,CLT1419,Francisco Díaz,Ropa,Camiseta,4,63.34,10,253.36,228.02,Tarjeta Crédito,Barcelona,Entregado,5.0,5.0
TXN007770,2025-06-14,CLT1518,María López,Libros,Libro Cocina,5,28.1,0,140.5,140.5,Tarjeta Crédito,Madrid,Entregado,1.0,15.0
TXN007771,2025-06-14,CLT4264,Pilar Romero,Ropa,Pantalón,2,88.92,0,177.84,177.84,PayPal,Bilbao,Entregado,4.0,1.0
TXN007772,2025-06-14,CLT3139,Dolores Jiménez,Ropa,Pantalón,2,96.9,15,193.8,164.73,Tarjeta Débito,Barcelona,Entregado,4.0,7.0
TXN007773,2025-06-14,CLT3405,Carmen Ruiz,Juguetes,Juego Mesa,5,14.0,15,70.0,59.5,Tarjeta Débito,Madrid,Entregado,5.0,11.0
TXN007774,2025-06-14,CLT3641,Manuel Álvarez,Ropa,Vestido,1,118.06,20,118.06,94.45,Tarjeta Crédito,Valencia,Entregado,1.0,11.0
TXN007775,2025-06-15,CLT4137,Dolores Jiménez,Electrónica,Smartwatch,4,264.65,0,1058.6,1058.6,Tarjeta Débito,Sevilla,Entregado,5.0,13.0
TXN007776,2025-06-15,CLT2568,Pilar Romero,Hogar,Cojín,4,39.32,5,157.28,149.42,Tarjeta Crédito,Bilbao,Pendiente,4.0,
TXN007777,2025-06-15,CLT2352,Dolores Jiménez,Deportes,Esterilla Yoga,1,57.61,0,57.61,57.61,Tarjeta Crédito,Barcelona,Entregado,3.0,2.0
TXN007778,2025-06-15,CLT3357,Antonio Moreno,Ropa,Pantalón,3,33.25,0,99.75,99.75,Tarjeta Débito,Bilbao,Entregado,,14.0
TXN007779,2025-06-15,CLT4162,Dolores Jiménez,Juguetes,LEGO,3,60.34,15,181.02,153.87,Tarjeta Crédito,Barcelona,Entregado,4.0,8.0
TXN007780,2025-06-15,CLT4495,Pedro Sánchez,Electrónica,Auriculares,2,209.31,0,418.62,418.62,Tarjeta Débito,Madrid,Entregado,4.0,9.0
TXN007781,2025-06-15,CLT3425,Carmen Ruiz,Electrónica,Laptop,5,631.83,5,3159.15,3001.19,PayPal,Bilbao,Entregado,4.0,2.0
TXN007782,2025-06-15,CLT3477,Juan García,Juguetes,LEGO,2,51.94,5,103.88,98.69,Tarjeta Crédito,Valencia,En Tránsito,5.0,11.0
TXN007783,2025-06-15,CLT2135,Laura Fernández,Juguetes,Juego Mesa,3,15.73,10,47.19,42.47,PayPal,Valencia,Entregado,5.0,5.0
TXN007784,2025-06-15,CLT4959,Ana Rodríguez,Libros,Ensayo,1,21.84,20,21.84,17.47,Tarjeta Crédito,Málaga,En Tránsito,5.0,5.0
TXN007785,2025-06-15,CLT4306,Antonio Moreno,Electrónica,Cámara,2,230.52,10,461.04,414.94,Tarjeta Crédito,Valencia,Pendiente,4.0,
TXN007786,2025-06-15,CLT4019,Dolores Jiménez,Electrónica,Smartwatch,4,787.53,5,3150.12,2992.61,Tarjeta Débito,Madrid,Entregado,4.0,10.0
TXN007787,2025-06-16,CLT4568,María López,Electrónica,Auriculares,4,297.09,15,1188.36,1010.11,Tarjeta Débito,Bilbao,Entregado,5.0,13.0
TXN007788,2025-06-16,CLT3522,Laura Fernández,Ropa,Chaqueta,1,68.82,10,68.82,61.94,Tarjeta Crédito,Barcelona,Entregado,5.0,13.0
TXN007789,2025-06-16,CLT3738,Manuel Álvarez,Hogar,Cojín,3,34.72,0,104.16,104.16,PayPal,Valencia,Entregado,5.0,9.0
TXN007790,2025-06-16,CLT4724,Carlos Martínez,Libros,Novela,4,23.02,0,92.08,92.08,Transferencia,Madrid,Entregado,5.0,1.0
TXN007791,2025-06-16,CLT2939,Juan García,Hogar,Sartén,4,123.5,0,494.0,494.0,Tarjeta Crédito,Barcelona,Entregado,3.0,14.0
TXN007792,2025-06-16,CLT1857,Pedro Sánchez,Ropa,Jersey,5,64.62,5,323.1,306.94,PayPal,Sevilla,Entregado,3.0,8.0
TXN007793,2025-06-16,CLT1688,Carmen Ruiz,Ropa,Pantalón,2,77.83,15,155.66,132.31,Tarjeta Débito,Barcelona,Entregado,5.0,12.0
TXN007794,2025-06-16,CLT1010,Carmen Ruiz,Libros,Guía Viaje,3,32.05,0,96.15,96.15,Transferencia,Valencia,Entregado,4.0,2.0
